created_at,id_str,text
Mon Apr 23 22:09:51 +0000 2018,988540481003929601,b'RT @Eti_Lad: De Bruyne got called out for being a dick at various clubs. Got sidelined at Chelsea for it then pushed his agent for a move\xe2\x80\xa6'
Mon Apr 23 22:09:51 +0000 2018,988540481444302848,b'@TroopzAFC Blud can you guys get on arsenal fan tv and make sure we do NOT sign arteta as our manager !!!!'
Mon Apr 23 22:09:51 +0000 2018,988540482207801344,"b""RT @business: Arsenal could see short-term pain after Arsene Wenger's reign concludes https://t.co/0ANi1oiGyF https://t.co/vlBzBeyqcK"""
Mon Apr 23 22:09:52 +0000 2018,988540483403120642,b'I\xe2\x80\x99m hearing @Arsenal are interested in Arteta for the managerial job please do not do this to me \xf0\x9f\x98\x9e'
Mon Apr 23 22:09:52 +0000 2018,988540483914878977,b'This was absolutely incredible moving beautiful and so much fun \xf0\x9f\x98\x8d just the most impeccable musicianship my tiny\xe2\x80\xa6 https://t.co/e1oukw5a12'
Mon Apr 23 22:09:51 +0000 2018,988540479728898048,"b""@BillyV67 @BerniceKing Exodus. Brought up again in 1 Corinthians 10.. You keep bringing up 'illegal' when no one el\xe2\x80\xa6 https://t.co/Z9oT85kDMV"""
Mon Apr 23 22:09:52 +0000 2018,988540484716032001,b'RT @michaeljbailey: The fact is in 37 years no Norwich City player has made me say \xe2\x80\x98wow\xe2\x80\x99 as often as Wes Hoolahan. Generally anyone who th\xe2\x80\xa6'
Mon Apr 23 22:09:53 +0000 2018,988540487920480257,"b'RT @Football__Tweet: ""Football is too tribal. Rival fans can\'t mix with each other.""\n\nWhen Napoli and Juventus fans crossed paths in Turin\xe2\x80\xa6'"
Mon Apr 23 22:09:53 +0000 2018,988540487815614469,b'RT @barcacentre: The Juvenil of Bar\xc3\xa7a win the Youth League with an authentic football exhibition against Chelsea [sport]'
Mon Apr 23 22:09:53 +0000 2018,988540489262608385,b'RT @Football__Tweet: Nothing but respect from the two greatest Premier League managers of all time. \xf0\x9f\x99\x8c\n\nEnglish football will never be the s\xe2\x80\xa6'
Mon Apr 23 22:09:53 +0000 2018,988540489535229953,b'Got to love Klopp! If only politicians would speak so sense and so directly. https://t.co/VsMjvIs93T'
Mon Apr 23 22:09:53 +0000 2018,988540490596438017,b'RT @paleszhurts_: @RiquiPuig vs Chelsea U19 - @UEFAYouthLeague Final\n\nAnother amazing performance from the Masia prospect. \n\nhttps://t.co/m\xe2\x80\xa6'
Mon Apr 23 22:09:53 +0000 2018,988540490634223623,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:09:53 +0000 2018,988540490567028738,b'RT @MenInBlazers: Philadelphia @Eagles running back and massive #Arsenal supporter @JayTrain talks his first love: soccer. https://t.co/McN\xe2\x80\xa6'
Mon Apr 23 22:09:53 +0000 2018,988540490642472961,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:09:53 +0000 2018,988540491338780672,b'RT @MrBryanDavies: Pogba: \xe2\x80\x9cI have no problem with Mourinho. I also believe that he has no problem with me. He is the coach he makes the de\xe2\x80\xa6'
Mon Apr 23 22:09:54 +0000 2018,988540491821211650,b'RT @ThatsFootballTV: Manchester United fans! Which would you prefer out of these two (and you can only choose one):\n\nRT - Premier League Tr\xe2\x80\xa6'
Mon Apr 23 22:09:54 +0000 2018,988540492014084097,"b""RT @Channel4News: Watch @krishgm's full 17 minute interview with J\xc3\xbcrgen Klopp - on Mo Salah motivating players Brexit Trump - and how to\xe2\x80\xa6"""
Mon Apr 23 22:09:53 +0000 2018,988540491036790784,b'@mustafa_agha @22mosalah Riad Mehrez and Mohamed Salah are the best Arab players in the strongest international tou\xe2\x80\xa6 https://t.co/Q62FR9E661'
Mon Apr 23 22:09:54 +0000 2018,988540493314318341,b'RT @Juanderooney: Whose big club? https://t.co/zHi4peAoSv'
Mon Apr 23 22:09:54 +0000 2018,988540494006407168,b'RT @utdxtra: Pogba: \xe2\x80\x9cWho is the Daily Mail? I don\xe2\x80\x99t know them. You know if I was to listen to everyone then I would be going to Marseille\xe2\x80\xa6'
Mon Apr 23 22:09:54 +0000 2018,988540493687676928,b'RT @PoliticalShort: Past attacks involving vehicles:\n\n2016 France - Rental cargo truck\n\n2016 Berlin Xmas Market - Hijacked truck\n\n2017 Lond\xe2\x80\xa6'
Mon Apr 23 22:09:54 +0000 2018,988540494559920128,"b""RT @brfootball: Mohamed Salah's FIFA rating has gone from 83 to 98 this season \xf0\x9f\x92\xaf https://t.co/KhqBIEchza"""
Mon Apr 23 22:09:55 +0000 2018,988540497579954176,b'RT @scousescene: #Liverpool Skyline from Everton Park...\n\n\xf0\x9f\x93\xb8 @Scouser_phone https://t.co/1xORNNakst'
Mon Apr 23 22:09:55 +0000 2018,988540497944809472,b'RT @DannyWelbeck: Need that extra height to make convo with Big @mertesacker \xf0\x9f\x98\x82 https://t.co/mtI20sTGrk'
Mon Apr 23 22:09:55 +0000 2018,988540497835638785,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:09:55 +0000 2018,988540497957449728,b'RT @FootyAccums: In the next 13 days: \n\n24th April - Liverpool v Roma\n25th April - Bayern v Real \n29th April - Man United v Arsenal\n29th Ap\xe2\x80\xa6'
Mon Apr 23 22:09:55 +0000 2018,988540498167193600,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:09:55 +0000 2018,988540499215765504,b'@nocturnalpsycho Liverpool want Alisson acc to Roma president.'
Mon Apr 23 22:09:55 +0000 2018,988540499559682048,"b'RT @GeniusFootball: Journalist to Insigne: ""Juventus said they would play tonight (vs. Napoli) like a Champions League final and they lost.\xe2\x80\xa6'"
Mon Apr 23 22:09:56 +0000 2018,988540500025147394,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:09:56 +0000 2018,988540500134318080,b'RT @RorySmith: In which \xe2\x80\x9chipster\xe2\x80\x9d means anyone who doesn\xe2\x80\x99t exclusively watch the Premier League top six.\n\nYou get this in the CL too. \xe2\x80\x9cAll\xe2\x80\xa6'
Mon Apr 23 22:09:56 +0000 2018,988540501128335360,b'RT @Im_Antz: Sterling just won the premier league and scored 23 goals from the wing...\n\nBut it\xe2\x80\x99s okay to make jokes when he\xe2\x80\x99s in Poundland?\xe2\x80\xa6'
Mon Apr 23 22:09:56 +0000 2018,988540501891534848,b'RT @90min_Football: Mo Salah has had his FIFA Rating UPdated.. https://t.co/gQdTpSyBQJ'
Mon Apr 23 22:09:57 +0000 2018,988540504693526529,b'RT @AST_arsenal: Arsenal heading toward underlying loss before player trading of almost \xc2\xa360m pa (the transfer sales mask this). Looking for\xe2\x80\xa6'
Mon Apr 23 22:09:57 +0000 2018,988540504961843200,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:09:57 +0000 2018,988540505268080641,b'RT @Sakkax10: Philipe Coutinho vs Sevilla \n\nThe Brazilian Mago\xf0\x9f\x8e\xa9 https://t.co/WBgiLtDgKT'
Mon Apr 23 22:09:57 +0000 2018,988540505851080704,b'RT @ManUtdChannel: On this day in 2008 Cristiano Ronaldo and Lionel Messi played against each other for the very first time.\n\nThe rest is\xe2\x80\xa6'
Mon Apr 23 22:09:57 +0000 2018,988540505850920960,b'Dailymail Chelsea U19 0-3 Barcelona U19: Brace from 17-year-old Alejandro Marques downs Blues https://t.co/gvnjF5v0Rr'
Mon Apr 23 22:09:57 +0000 2018,988540507428179968,"b""RT @LivEchonews: BREAKING: Tom Evans has claimed his son's life support has been withdrawn. Alder Hey have not yet confirmed. https://t.co/\xe2\x80\xa6"""
Mon Apr 23 22:09:57 +0000 2018,988540507482554368,b'RT @footballitalia: Marek Hamsik hails #Napoli\xe2\x80\x99s \xe2\x80\x98simply fantastic\xe2\x80\x99 fans for \xe2\x80\x98firing up\xe2\x80\x99 the team before &amp; during yesterday\xe2\x80\x99s 1-0 win at #J\xe2\x80\xa6'
Mon Apr 23 22:09:58 +0000 2018,988540508522864640,"b""@benclark2001 @noyanksthankss @KswanMcfc My point you're only a english cup team these days. You're not much bette\xe2\x80\xa6 https://t.co/sjinMvhiFT"""
Mon Apr 23 22:09:58 +0000 2018,988540509084729345,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:09:58 +0000 2018,988540510087335938,"b""RT @FutballTweets: If you ever feel like you're making wrong decisions in life remember Chelsea sold these two for not being good enough..\xe2\x80\xa6"""
Mon Apr 23 22:09:58 +0000 2018,988540511521820672,"b""RT @IndianRegista: \xf0\x9f\x93\xb8 \xf0\x9f\x91\x9e\n\nComparison of Dybala and Salah's heat maps in Serie-A/PL respectively:\n\n1. Dybala in 2015/16 A\n2. Dybala in 2017/18\xe2\x80\xa6"""
Mon Apr 23 22:09:58 +0000 2018,988540511605678080,"b""RT @FootbalIStuff: Koulibaly scored a 90th minute winner against Juventus in Italian commentary is the best thing you'll watch today... htt\xe2\x80\xa6"""
Mon Apr 23 22:09:59 +0000 2018,988540513316999174,b'@EFCCollins Not sour mate. Just asking you to explain how we were lucky to win 4 games on the run that\xe2\x80\x99s all. Only\xe2\x80\xa6 https://t.co/FAJ10Isn7s'
Mon Apr 23 22:09:59 +0000 2018,988540514583678977,b'Stop disturbing yourself we shall see who they will appoint https://t.co/mdz7IVU5Xl'
Mon Apr 23 22:09:59 +0000 2018,988540514990415872,"b""RT @thehubzter: Panoramic view on Liverpool's Albert Dock #500pxrtg #thephotohour #dailyphoto #art #pintofotografia #picoftheday #photograp\xe2\x80\xa6"""
Mon Apr 23 22:10:00 +0000 2018,988540517272125441,b'RT @FutbolLampard: Will never forget how Fabregas missed out on the PFA Team of the year in 14/15 after getting 19 assists in single Premie\xe2\x80\xa6'
Mon Apr 23 22:10:00 +0000 2018,988540517683290113,b'RT @Football__Tweet: Nothing but respect from the two greatest Premier League managers of all time. \xf0\x9f\x99\x8c\n\nEnglish football will never be the s\xe2\x80\xa6'
Mon Apr 23 22:10:00 +0000 2018,988540517771292672,"b""RT @BleacherReport: 83-98 rating \xf0\x9f\x98\xb3\n\nMohamed Salah's FIFA come up is real. https://t.co/txMo5iFnD6"""
Mon Apr 23 22:10:00 +0000 2018,988540517926522880,b'has seen Liverpool claim a narrow 1-0 win against Bournemouth.'
Mon Apr 23 22:10:00 +0000 2018,988540517922361344,b'RT @LiamPaulCanning: Providing he\xe2\x80\x99s fit Ander Herrera should be starting most games for Manchester United. Great buffer between Mati\xc4\x87 and\xe2\x80\xa6'
Mon Apr 23 22:10:00 +0000 2018,988540519415533568,b'RT @paleszhurts_: @RiquiPuig vs Chelsea U19 - @UEFAYouthLeague Final\n\nAnother amazing performance from the Masia prospect. \n\nhttps://t.co/m\xe2\x80\xa6'
Mon Apr 23 22:10:00 +0000 2018,988540519532912645,b'RT @OptaJose: 5 - Players with the most direct free-kicks attempts and goals in La Liga this season: \n\n1 - Lionel Messi 46/6\n2 - Daniel Par\xe2\x80\xa6'
Mon Apr 23 22:10:00 +0000 2018,988540520082309120,b'@ProfBrianCox Got a puzzle which I need help please. Which city is closer. (Manchester or Leeds) from someone livi\xe2\x80\xa6 https://t.co/Op9rVsMaN1'
Mon Apr 23 22:10:00 +0000 2018,988540520283553792,b'RT @Jessica_15_12: Church will be at 9am at St Mary\xe2\x80\x99s Church. Burial will be right after church. Please NO BLACK. \nAsking for Alex\xe2\x80\x99s friend\xe2\x80\xa6'
Mon Apr 23 22:10:01 +0000 2018,988540520833142785,b'RT @CrossLikeOzil: Imagine being in the stadium you built surrounded by the fans you brought up and your name being chanted by thousands.\xe2\x80\xa6'
Mon Apr 23 22:10:01 +0000 2018,988540521131003905,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:10:01 +0000 2018,988540521621737472,"b""What's a semifinal? The Arsenal v. Atletico Madrid Thursday April 26 2018 2000 GMT https://t.co/QVteiuwQKX"""
Mon Apr 23 22:10:01 +0000 2018,988540521936179200,b'Announce @OfficialAllegri  @Arsenal'
Mon Apr 23 22:10:01 +0000 2018,988540523513249793,"b'RT @Channel4News: ""Mo is the perfect ambassador for Egypt and the whole Arabic world.""\n\xe3\x80\x80\nLiverpool manager J\xc3\xbcrgen Klopp pays tribute to Mo\xe2\x80\xa6'"
Mon Apr 23 22:10:02 +0000 2018,988540525518245890,b'RT @ActuFoot_: Affluence moyenne par club cette saison en Ligue 1 :\n\n1\xef\xb8\x8f\xe2\x83\xa3 Marseille : 48.138\n2\xef\xb8\x8f\xe2\x83\xa3 Paris : 47.244\n3\xef\xb8\x8f\xe2\x83\xa3 Lyon : 42.345\n4\xef\xb8\x8f\xe2\x83\xa3 Lille\xe2\x80\xa6'
Mon Apr 23 22:10:01 +0000 2018,988540523534274561,"b""RT @el_mansfield: If Mo Salah takes 49 shots over his remaining 3 league games and doesn't score any he'll end up with the same conversio\xe2\x80\xa6"""
Mon Apr 23 22:10:02 +0000 2018,988540526835138560,b'@loonyroon The lad was an Arsenal fan which makes it even better really.'
Mon Apr 23 22:10:02 +0000 2018,988540526730231808,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:10:02 +0000 2018,988540528642985984,b'@AdaColau @JohnTory Challenge? This is not the UEFA Champions League. This is a islamic terrorist attack.'
Mon Apr 23 22:10:03 +0000 2018,988540529884442625,b'The only good thing about football twitter is I get to rep Messi without anyone telling me to shut up unlike real life. \xf0\x9f\x98\x92'
Mon Apr 23 22:10:03 +0000 2018,988540530895278080,"b'RT @Channel4News: ""As long as we stick together as Europeans everything can be sorted in the future"" - Liverpool manager Jurgen Klopp tell\xe2\x80\xa6'"
Mon Apr 23 22:10:03 +0000 2018,988540531147005953,b'RT @aliladiere: Arsenal manager Mikel Arteta walking into the changing room pre game. https://t.co/s30e3HBAwJ'
Mon Apr 23 22:10:03 +0000 2018,988540532019384321,b'RT @SLBenfica: 1\xe2\x83\xa39\xe2\x83\xa3:0\xe2\x83\xa34\xe2\x83\xa3 Sport Lisboa e Benfica o Glorioso! #HuaweiP20Pro https://t.co/MzF2BuDAwQ'
Mon Apr 23 22:10:03 +0000 2018,988540533000765440,b'RT @jvchang25: @PennsyltuckyJCA @Desdanovas @misterbumface @realDonaldTrump Dinner for poor families is quite often hot dogs boxed Mac and\xe2\x80\xa6'
Mon Apr 23 22:10:04 +0000 2018,988540533894270976,"b'RT @btsportfootball: ""Yet another twist in the most compelling of Serie A seasons!""\n\n\xe2\x80\xa2 Tears of joy \xf0\x9f\x98\x85\n\xe2\x80\xa2 Limbs everywhere \xf0\x9f\x99\x8c\n\xe2\x80\xa2 Fist pumping \xf0\x9f\x91\x8a\xe2\x80\xa6'"
Mon Apr 23 22:10:04 +0000 2018,988540533827096576,b'Gerrard: \xe2\x80\x9cI think they [Liverpool and Roma] have different styles the leagues have different styles but I think g\xe2\x80\xa6 https://t.co/TfHOt5RkM3'
Mon Apr 23 22:10:04 +0000 2018,988540534963818503,b'RT @nealuren: Spot on https://t.co/dp0qyVVU0C'
Mon Apr 23 22:10:04 +0000 2018,988540534984601600,b'RT @GranitZaka: Liverpool fans every time Salah scores https://t.co/3vxY99Po67'
Mon Apr 23 22:10:04 +0000 2018,988540535903346694,b'RT @theposhofficial: SAFE STANDING | As one of the first clubs to formerly introduce Safe Standing in Parliament and to the EFL #pufc back\xe2\x80\xa6'
Mon Apr 23 22:10:04 +0000 2018,988540536163262464,"b'RT @RMadridBabe: Messi: ""They are winning Champions League We have to win Copa del Rey.""\nReferee: ""You know what to do Suarez""\n\nSuarez: ""\xe2\x80\xa6'"
Mon Apr 23 22:10:04 +0000 2018,988540537438441473,"b""RT @WelBeast: All I need is a manager who'll come and win us the league in his first attempt like Conte did with Chelsea. It's been a long\xe2\x80\xa6"""
Mon Apr 23 22:10:05 +0000 2018,988540537908146184,b'RT @OptaJose: 5 - Players with the most direct free-kicks attempts and goals in La Liga this season: \n\n1 - Lionel Messi 46/6\n2 - Daniel Par\xe2\x80\xa6'
Mon Apr 23 22:10:04 +0000 2018,988540536905662464,"b'RT @cnnsport: ""It\'s huge to be here for this city""\n\n@22mosalah tells @BeckyCNN about life in Liverpool and his struggles with the accent: h\xe2\x80\xa6'"
Mon Apr 23 22:10:05 +0000 2018,988540537924923392,b'RT @truth_vs_lies07: 1 Corinthians 1:18\xc2\xa0\nFor the message of the cross is foolishness to those who are perishing but to us who are being sa\xe2\x80\xa6'
Mon Apr 23 22:10:05 +0000 2018,988540540277940225,b'Roma eager for another big scalp as Italians prepare for Champions League semi-final clash with Liverpool |\xe2\x80\xa6 https://t.co/wbgfghXBSH'
Mon Apr 23 22:10:06 +0000 2018,988540541838282753,b'RT @ManUtdInPidgin: (Video) Watch The @CITY1051 Radio Show Link below: \nhttps://t.co/hbPhLwt3Sp\n\nMeanwhile our Manchester United 2017/18\xe2\x80\xa6'
Mon Apr 23 22:10:06 +0000 2018,988540542123360256,b'@ChampionsLeague Liverpool 2-1 Roma; Bayern 1-0 Real Madrid #UCL'
Mon Apr 23 22:10:06 +0000 2018,988540542509297665,b'RT @BalICarrier: K\xc3\xb6ln are relegated which means Horn is now available for \xc2\xa35m. Which means Arsenal will announce the signing of Timo Horn\xe2\x80\xa6'
Mon Apr 23 22:10:06 +0000 2018,988540543574642694,b'beautiful! -_- https://t.co/ItIgN6TW64'
Mon Apr 23 22:10:06 +0000 2018,988540544073781248,b'RT @LoriinUtah: Nine dead in the Toronto Van attack! This is outrageous and is definitely a terror attack! Pure evil! Additionally Sixteen\xe2\x80\xa6'
Mon Apr 23 22:10:07 +0000 2018,988540546099613696,b'RBs: \n1.-Walker \n2.-Valencia \n3.-Trippier\n4.-Coleman \n5.-Clyne'
Mon Apr 23 22:10:07 +0000 2018,988540547014029312,b'RT @Sporf: \xe2\xac\x87\xef\xb8\x8f Next 2 Weeks:\n\n\xf0\x9f\x93\x85 April\n\xe2\x9a\xbd\xef\xb8\x8f 24th - L\xe2\x80\x99pool v Roma\n\xe2\x9a\xbd\xef\xb8\x8f 25th - Bayern v Real \n\xe2\x9a\xbd\xef\xb8\x8f 26th - Arsenal v Atletico\n\xe2\x9a\xbd\xef\xb8\x8f 29th - Utd v Arsenal\xe2\x80\xa6'
Mon Apr 23 22:10:07 +0000 2018,988540547446034433,"b""RT @donkopleone: Always a bit of an anticlimax when the PFA winner can't speak English very well and so struggles with the interview after\xe2\x80\xa6"""
Mon Apr 23 22:10:07 +0000 2018,988540549874536450,b'@talkSPORT Not Chelsea Madrid maybe...'
Mon Apr 23 22:10:08 +0000 2018,988540550503698432,b'RT @JWTelegraph: Arsenal war-chest alert...new manager will also be restricted financially after big squad spending of last two years on fe\xe2\x80\xa6'
Mon Apr 23 22:10:08 +0000 2018,988540552089096192,b'RT @Mxncz: Wenger blew all of Arsenal\xe2\x80\x99s money then dipped lool'
Mon Apr 23 22:10:08 +0000 2018,988540552391090176,b'27418 SKY LAKE CIRCLE Wesley Chapel FL https://t.co/lTXCraW7PF'
Mon Apr 23 22:10:08 +0000 2018,988540554253254656,"b'RT @thisisanfield: ""First of all we do it for Liverpool."" \xe2\x9d\xa4\xef\xb8\x8f https://t.co/iUKHEFIX0N'"
Mon Apr 23 22:10:09 +0000 2018,988540554991386624,b'RT @RealSaavedra: France - Vehicle\nToronto - Vehicle\nBarcelona - Vehicle\nStockholm - Vehicle\nManhattan - Vehicle\nLondon Bridge - Vehicle\nBe\xe2\x80\xa6'
Mon Apr 23 22:10:09 +0000 2018,988540555843039232,"b""@HunchoKun Arsenal aren't close tas prestigious as United and have nothing to show in the past decade whilst Alleg\xe2\x80\xa6 https://t.co/wE8uS4XsPB"""
Mon Apr 23 22:10:09 +0000 2018,988540555935264769,b'RT @SonSitios: Barcelona Spain \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 https://t.co/ify2czWXZg'
Mon Apr 23 22:10:09 +0000 2018,988540556417622033,b'RT @LondonsRedFb: Newcastle beat Arsenal last week. Walcott scores to beat Newcastle this week. We sold him to Everton so he could avenge u\xe2\x80\xa6'
Mon Apr 23 22:10:09 +0000 2018,988540556447047685,b'RT @EPLBible: Liverpool legend Mohamed Salah with a fan... https://t.co/2M3T9IWEF8'
Mon Apr 23 22:10:09 +0000 2018,988540556849508352,b'RT @ISPIndianapolis: NBA players constantly questioning referees is one of the turn-offs to professional basketball\n\nThink about what they\xe2\x80\x99\xe2\x80\xa6'
Mon Apr 23 22:10:09 +0000 2018,988540556878995456,"b'RT @Channel4News: ""Mo is the perfect ambassador for Egypt and the whole Arabic world.""\n\xe3\x80\x80\nLiverpool manager J\xc3\xbcrgen Klopp pays tribute to Mo\xe2\x80\xa6'"
Mon Apr 23 22:10:09 +0000 2018,988540557231382528,b'AC Milan shareholders to meet on May 2 to discuss loan https://t.co/STTnOfaYQo'
Mon Apr 23 22:10:09 +0000 2018,988540557793296384,b'Juventus team in transition fighting for Italian soccer\xc2\xa0supremacy https://t.co/dTsRPgOKbm https://t.co/WnKSw7a4Wt'
Mon Apr 23 22:10:10 +0000 2018,988540558854557696,b'Heartbreaking https://t.co/mFF082ncqS'
Mon Apr 23 22:10:10 +0000 2018,988540558648868865,b'RT @PrakashG_CB: Threw in some Afrikaans and a Lionel Messi reference because why not?  https://t.co/2tStTVhfHz'
Mon Apr 23 22:10:10 +0000 2018,988540558724354048,b'RT @JaeSwift: My @Arsenal concept kit for 2018/2019 season. \xf0\x9f\x98\x83 https://t.co/Rxkrd5f0hP'
Mon Apr 23 22:10:09 +0000 2018,988540558351196160,b'Jose Mourinho \xe2\x80\x98Will Allow Sale Of Anthony Martial Should Forward Want To Leave Manchester United\xe2\x80\x99\xe2\x80\xa6 https://t.co/4b8HBUJD1P'
Mon Apr 23 22:10:10 +0000 2018,988540558778875904,b'RT @ManUtdStuff: Pogba: \xe2\x80\x9cMourinho has made me captain. He gave me the keys the responsibilities at a great club like Manchester United.\xe2\x80\x9d [\xe2\x80\xa6'
Mon Apr 23 22:10:10 +0000 2018,988540560137949189,b'@DavidHooman Connor Lyon. Apparently he\xe2\x80\x99s conned loads of rangers fans and Chelsea fans. Offering tickets then taki\xe2\x80\xa6 https://t.co/3tVb3aEW0l'
Mon Apr 23 22:10:10 +0000 2018,988540560213454848,b'RT @AngryBlackLady: For the record this is an Indiana State policeman complaining about NBA players questioning referees and then saying i\xe2\x80\xa6'
Mon Apr 23 22:10:10 +0000 2018,988540560804909057,b'RT @utdxtra: #OnThisDay in 2001 Ruud van Nistelrooy signed for Manchester United for a British record transfer fee of \xc2\xa319m. \n\nOne of the g\xe2\x80\xa6'
Mon Apr 23 22:10:10 +0000 2018,988540561148776448,b'RT @OptaJoe: 1 \xe2\x80\x93 Leroy Sane is the first player to win the PFA Young Player of the Year award and win the Premier League in the same season\xe2\x80\xa6'
Mon Apr 23 22:10:10 +0000 2018,988540561035546625,b'Paris - Chicago : 4130 miles                           Paris - Rio : 5693 miles                                Pari\xe2\x80\xa6 https://t.co/SHF4mVXdxu'
Mon Apr 23 22:10:11 +0000 2018,988540563505983488,b'RT @paddypower: Mo Salah. A bloody great player. But more importantly a bloody great bloke. https://t.co/DNUUbJXfQS'
Mon Apr 23 22:10:11 +0000 2018,988540564365824002,b'RT @juliette_jarry: I am delighted to welcome for the second time in Lyon #TheWebConf a worldwide event to discuss #AI #dataprivacy #cyb\xe2\x80\xa6'
Mon Apr 23 22:10:11 +0000 2018,988540564755828738,"b""Nadal Remembers 'Unforgettable Moment' In Barcelona. https://t.co/Hgu5HWEpkN"""
Mon Apr 23 22:10:11 +0000 2018,988540565234028545,b'@BenWebbLFC They say our days are numbered we\xe2\x80\x99re not famous anymore. But Liverpool run the country like they\xe2\x80\x99ve alw\xe2\x80\xa6 https://t.co/9vjvcwMRY9'
Mon Apr 23 22:10:11 +0000 2018,988540565422858242,b'RT @Football__Tweet: Nothing but respect from the two greatest Premier League managers of all time. \xf0\x9f\x99\x8c\n\nEnglish football will never be the s\xe2\x80\xa6'
Mon Apr 23 22:10:11 +0000 2018,988540566261649408,"b""RT @DemarDeKobe: Mohamed Salah all goals vs the 'big six' this season. Rightfully so POTY. https://t.co/VZ7Aclp4Z2"""
Mon Apr 23 22:10:11 +0000 2018,988540566496522241,"b""RT @polotek: One thing that has been on my mind is why white people aren't getting more concerned about what's happening to their boys and\xe2\x80\xa6"""
Mon Apr 23 22:10:12 +0000 2018,988540567243157510,b'Why signing Alexis Sanchez is the right move for Jose Mourinho but not necessarily Manchester\xc2\xa0United https://t.co/SU1oeYapgt'
Mon Apr 23 22:10:12 +0000 2018,988540567582801920,b'@mancitybobby @BassamLFC @registability Juventus still aged in the league? And juventus beat them already this season fella'
Mon Apr 23 22:10:12 +0000 2018,988540567956140032,b'RT @LaLiga: \xc2\xa1MESSI suma 9\xe2\x83\xa3 temporadas SEGUIDAS marcando 4\xe2\x83\xa30\xe2\x83\xa3 goles! \xf0\x9f\x91\xbd\n\n2009/10 - 47\xe2\x9a\xbd\n2010/11 - 53\xe2\x9a\xbd\n2011/12 - 73\xe2\x9a\xbd\n2012/13 - 60\xe2\x9a\xbd\n2013/14 - 41\xe2\x80\xa6'
Mon Apr 23 22:10:12 +0000 2018,988540568627277825,"b'RT @Channel4News: ""As long as we stick together as Europeans everything can be sorted in the future"" - Liverpool manager Jurgen Klopp tell\xe2\x80\xa6'"
Mon Apr 23 22:10:12 +0000 2018,988540569461972992,"b'Loris Karius says #Liverpool cannot underestimate #Roma in #ChampionsLeague semi: ""It will not be an easy task"" | M\xe2\x80\xa6 https://t.co/ouG2j8D4dj'"
Mon Apr 23 22:10:12 +0000 2018,988540570556657666,b'Density Done Right: Examples from Boston and Barcelona - Alliance Views\nhttps://t.co/ifDAmOk9Lq'
Mon Apr 23 22:10:13 +0000 2018,988540571982712832,b'RT @FCBmasia: \xe2\x8f\xb0 FINAL DEL PARTIT!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f SOM CAMPIONS DE LA UEFA YOUTH LEAGUE!!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f \xc2\xa1\xc2\xa1\xc2\xa1SOMOS CAMPEONES DE LA UEFA YOUTH LEAGUE!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f W\xe2\x80\xa6'
Mon Apr 23 22:10:13 +0000 2018,988540572817395713,b'Absolutley this!! https://t.co/M8NiXPQscf'
